review,stars,useful,funny,cool,cone,yogurt,shake,shakes,sorbet,gelato,sundae,waffle,sherbet,smoothie,slush
1540,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1541,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0
1546,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1553,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1558,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1560,5,1,2,1,0,0,0,0,0,2,0,0,0,0,0
1566,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0
1567,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1
1585,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1587,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1591,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1596,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1602,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1609,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0
1629,5,2,0,2,0,0,0,0,0,1,0,0,0,0,0
1630,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0
1631,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1632,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1636,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1637,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1643,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1652,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1656,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1660,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666,5,8,5,3,0,0,0,0,4,0,0,0,0,0,0
1668,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0
1682,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1683,5,2,0,1,2,0,0,0,0,0,0,1,0,0,0
1691,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1695,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,3,14,9,10,0,0,0,0,0,0,0,0,0,5,0
1701,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1707,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1711,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1717,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1723,4,1,1,2,0,1,0,0,0,1,0,0,0,0,0
1727,4,1,1,1,1,0,0,0,0,0,0,2,0,0,0
1731,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1732,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0
1735,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1745,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0
1751,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
1754,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1757,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0
1758,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1759,3,5,3,5,0,0,0,1,0,0,0,0,0,0,0
1761,4,4,0,3,0,0,0,0,0,0,1,0,0,0,0
1762,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1765,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1768,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1770,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1775,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1783,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1786,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1789,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1792,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1795,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1799,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0
1801,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1804,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1805,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1811,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1822,5,4,0,3,0,0,0,0,1,0,0,0,0,0,0
1824,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1834,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1836,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1842,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1844,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1846,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1852,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0
1857,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1858,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1861,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1862,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1864,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1865,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1867,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0
1870,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1873,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1877,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1879,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885,5,9,4,8,0,0,0,0,0,3,0,0,0,0,0
1886,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1893,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1897,2,4,3,0,0,0,0,0,0,9,0,0,0,0,0
1899,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1901,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1907,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1908,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0
1909,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1913,3,3,2,3,0,0,2,1,0,0,0,0,0,0,0
1915,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1919,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1928,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0
1929,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
1930,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1936,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0
1942,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1947,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0
1949,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1951,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0
1953,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1954,3,4,2,2,0,0,1,1,0,0,0,0,0,0,0
1955,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1961,4,3,0,1,0,0,0,0,0,2,0,0,0,0,0
1965,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1966,2,1,3,0,6,0,0,0,0,0,0,2,0,0,0
1972,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0
1977,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1978,3,12,2,9,0,0,2,2,0,0,0,0,0,0,0
1981,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1984,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2001,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2020,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2024,5,3,0,1,0,0,0,0,0,2,0,0,0,0,0
2027,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0
2028,5,2,0,3,0,0,0,0,0,0,2,0,0,0,0
2029,4,1,1,1,0,0,0,0,0,0,4,0,0,0,0
2030,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2031,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2032,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2033,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2038,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0
2040,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2041,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2042,5,2,5,3,0,0,0,0,0,0,0,0,0,0,1
2046,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2052,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2055,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0
2059,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0
2068,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2069,5,5,4,4,0,0,0,0,0,0,1,0,0,0,0
2077,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2088,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2092,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2097,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2101,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2104,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2111,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2117,2,0,1,0,0,0,0,0,0,8,0,0,0,0,0
2118,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2120,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2124,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2126,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0
2130,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2152,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2153,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2155,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2160,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2162,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2163,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2172,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2174,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2180,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2181,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2182,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2185,5,4,0,1,0,0,0,0,0,8,0,0,0,0,0
2186,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2191,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2193,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2194,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2196,5,0,0,0,0,0,0,1,0,7,0,0,0,0,0
2198,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2202,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2204,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2205,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2206,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2207,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2213,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2214,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2219,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2223,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2227,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2229,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2231,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2235,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2238,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2240,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2242,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0
2245,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2248,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2249,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2252,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2253,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2259,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2262,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2269,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0
2271,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2280,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2283,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2285,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2288,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2290,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2291,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2293,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2295,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2310,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2312,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2319,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2321,2,2,3,2,0,0,0,0,0,1,0,0,0,0,0
2323,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2324,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2329,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2336,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2338,5,1,0,0,0,0,0,0,0,2,0,0,1,0,0
2343,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0
2354,4,1,0,1,0,9,0,0,1,0,0,0,0,0,0
2357,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2360,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2361,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2362,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2368,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2370,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2376,2,0,3,0,0,4,1,0,0,0,0,0,0,0,0
2380,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2387,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2394,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2399,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2401,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2408,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2412,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2413,5,1,1,1,0,0,0,0,0,6,0,0,0,0,0
2422,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2423,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2430,4,1,0,1,0,0,0,0,0,2,0,0,0,0,0
2431,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2439,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2440,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2444,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2448,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2464,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2475,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0
2479,4,3,1,2,0,0,0,0,0,1,0,0,0,0,0
2488,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2492,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2493,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2496,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2499,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2508,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2513,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2514,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2517,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2519,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2522,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2529,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2532,5,2,2,2,0,0,1,0,1,0,0,0,0,0,0
2540,5,1,0,0,0,0,0,0,3,0,0,0,2,0,0
2544,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2550,5,3,2,2,1,0,0,0,1,0,0,1,0,0,0
2564,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2565,4,6,0,6,0,3,0,0,0,0,0,0,0,0,0
2566,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2575,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2577,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2580,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2581,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0
2590,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2591,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0
2603,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2614,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2620,5,8,0,1,0,4,0,0,0,0,0,0,0,0,0
2621,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2624,1,6,3,0,0,0,2,1,0,0,0,0,0,0,0
2628,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0
2632,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2633,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2634,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2637,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2638,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0
2639,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2646,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0
2648,3,10,7,7,0,4,0,0,0,0,0,0,0,0,0
2649,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2650,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2651,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0
2659,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2663,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2667,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2672,4,3,2,6,4,0,0,0,0,1,0,0,0,0,0
2677,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2678,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2686,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2687,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2688,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2696,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2698,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2707,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2713,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0
2715,5,1,2,3,0,0,0,0,0,2,0,0,0,0,0
2716,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2720,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2723,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2725,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2729,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2732,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2735,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2751,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2757,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2762,3,0,0,0,3,0,0,0,0,1,1,0,0,0,0
2763,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2764,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0
2773,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2777,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2783,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2790,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2792,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2794,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2802,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0
2806,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2807,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2808,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2810,5,7,0,8,0,1,0,0,0,0,0,0,0,0,0
2816,5,6,4,4,0,0,0,0,0,1,0,0,0,0,0
2826,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2827,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2829,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2832,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2834,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2836,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0
2839,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2844,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2848,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2850,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2851,5,4,1,2,0,0,0,0,0,6,0,0,0,0,0
2857,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2859,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0
2862,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2863,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2865,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2871,5,0,0,3,0,1,0,0,0,0,0,0,0,1,0
2874,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2877,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2880,1,3,3,0,0,0,0,0,0,4,0,0,0,0,0
2883,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2891,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2893,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2899,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2901,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2902,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2905,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2906,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2909,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2911,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2915,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2918,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2920,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2921,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2923,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2926,5,1,2,3,0,0,0,0,0,1,0,0,0,0,0
2930,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2931,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2937,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2938,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2939,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0
2943,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2951,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2957,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0
2964,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2969,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2983,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2984,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2987,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2990,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2992,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2994,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2995,2,1,0,0,0,0,0,1,0,0,0,0,0,4,0
3001,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3003,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3009,4,0,1,1,0,1,0,0,0,5,0,0,0,0,0
3011,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3012,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3015,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0
3019,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3022,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0
3025,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3032,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3047,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3049,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3051,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3056,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0
3059,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3065,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3066,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3073,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3074,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3075,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0
3078,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0
3081,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
3082,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3084,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0
3090,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3099,5,4,4,3,0,0,1,1,0,0,0,0,0,0,0
3102,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3106,5,2,0,1,0,0,0,0,0,4,0,0,0,0,0
3110,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3122,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
3124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3130,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
3131,4,7,2,4,0,1,0,0,0,0,0,0,0,0,0
3135,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3137,4,5,2,4,1,0,0,0,0,0,0,0,0,0,0
3139,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3142,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0
3149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3156,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3157,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
