business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cCdnFulR-jzwPwOOzlLUGA,Elmer Twist,148 Chestnut St,Elmer,NJ,8318,39.59566,-75.17365,5,6,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Local Flavor",13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
i221dg3tgAMZLG-zeS5k3g,Menchie's Frozen Yogurt,9173 Roosevelt Blvd,Philadelphia,PA,19114,40.07619,-75.03143,4,19,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Desserts, Do-It-Yourself Food, Ice Cream & Frozen Yogurt",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
_4VrDSmqabnuqwaQlOI6-w,IHOP,5 N Hwy 67 St,Florissant,MO,63031,38.79529,-90.34097,2.5,34,1,FALSE,TRUE,TRUE,1,FALSE,TRUE,TRUE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,FALSE,FALSE,FALSE,FALSE,FALSE,u'none',TRUE,u'casual',{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False},NA,TRUE,NA,u'loud',{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, American (New), Food, American (Traditional), Restaurants, Ice Cream & Frozen Yogurt, Burgers",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,,,,,,,,,,,
AzseSGgDC6bVtMPEYo1CNQ,Creole Creamery,4924 Prytania St,New Orleans,LA,70115,29.92439,-90.1085,4.5,921,1,FALSE,TRUE,TRUE,2,NA,TRUE,FALSE,TRUE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,None,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
VeLzZBtIDNDEtmLFEWA8sg,Orange Leaf,"2499 Futura Park Way, Ste 114",Plainfield,IN,46168,39.71091,-86.35898,2,17,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-18:0,,,,,,,,,,,,,,,,,,,,,,,,,
3JwRFu53hgEisf_SRBPIew,Yogo Factory,300 Rowan Blvd,Glassboro,NJ,8028,39.70632,-75.11394,4,14,1,NA,TRUE,TRUE,2,NA,TRUE,NA,FALSE,'free',{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Desserts",0:0-0:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
wGXzVjXpWgm_PCyyPYXRWg,Cold Stone Creamery,656 Neshaminy Mall,Bensalem,PA,19020,40.13977,-74.95478,2.5,17,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Cupcakes, Custom Cakes, Desserts, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,10:0-23:0,11:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
L61LkI42xxX5O8qGJysaSQ,Gibby's Ice Cream Store,4010 Veteran Hwy,Levittown,PA,19056,40.1322,-74.88368,2.5,19,1,NA,FALSE,TRUE,1,NA,TRUE,NA,FALSE,u'no',{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Desserts",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
AeAXSy-FI2rJM451lmoJGw,Izzie's Ice,1400 Woodland St,Nashville,TN,37206,36.17677,-86.74573,5,8,0,NA,FALSE,NA,1,NA,TRUE,FALSE,TRUE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desserts, Food Stands, Ice Cream & Frozen Yogurt, Food, Restaurants",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
T5f-IRQWQYgFQbgO_kVkvg,Northbrook MarketPlace,1805 Unionville Wawaset Rd,West Chester,PA,19382,39.91278,-75.6849,4,60,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,FALSE,TRUE,FALSE,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},FALSE,TRUE,NA,'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, American (Traditional), Restaurants, Local Flavor, Event Planning & Services, Bakeries, Food, Delis, Donuts, American (New), Caterers, Ice Cream & Frozen Yogurt, Desserts",8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,,,,,,,,,
xL8ZyE0hDgumUdMt7QESXw,Handel's Homemade Ice Cream,902 N State Rd 135,Greenwood,IN,46142,39.60232,-86.15981,4.5,39,1,NA,TRUE,NA,2,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Desserts, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
uJumjiVcHFLx6PV9rP-P1Q,Mr Ice Cream,"14995 Gulf Blvd, Ste B2",Madeira Beach,FL,33708,27.80085,-82.80018,4.5,88,0,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,u'free',{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Desserts",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
37yDMpWI6HBO2iW8slv7_Q,Tutti Frutti Frozen Yogurt,7708 Delmar Blvd,University City,MO,63130,38.65923,-90.33804,4,52,0,NA,TRUE,TRUE,1,NA,TRUE,None,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,u'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juice Bars & Smoothies, Coffee & Tea, Restaurants, Ice Cream & Frozen Yogurt, Food, American (New)",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,,,,,,,,,,,,,,,,,
EDprNnmwty4XypvqgVZVgg,Dairy Queen Grill & Chill,5231 E Thompson Rd,Indianapolis,IN,46237,39.69412,-86.07954,3,28,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,NA,TRUE,NA,{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt",11:0-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,11:0-22:0,,,,,,,,,,,,,,,,,
28XH9UYU-uGajC0Nz5Bwog,Dairy Queen Grill & Chill,2540 Memorial Blvd,Springfield,TN,37172,36.48805,-86.86509,2.5,7,1,NA,TRUE,NA,1,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Fast Food, Desserts, Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers",10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
TMT9U2da4ewGbk38X54KJA,Hackett's Causeway Cafe and Creamery,901 Curlew Rd,Dunedin,FL,34698,28.04894,-82.77997,4.5,102,0,NA,TRUE,TRUE,1,NA,TRUE,None,TRUE,'free',{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False},NA,NA,TRUE,TRUE,FALSE,TRUE,u'beer_and_wine',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True},TRUE,TRUE,NA,u'quiet',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Coffee & Tea, Pizza, Food, Ice Cream & Frozen Yogurt",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,8:0-22:0,8:0-21:0,,,,,,,,,,,,
Yll7kUVI7j0gArBMQKpEaQ,High Brow Coffee + Tea,"188 Front St, Ste 102",Franklin,TN,37064,35.92946,-86.91933,4,125,1,FALSE,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,u'none',TRUE,u'casual',{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True},FALSE,FALSE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True},FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, Food, American (Traditional), Ice Cream & Frozen Yogurt, Desserts, Restaurants, Coffee & Tea, Bakeries, Cafes",0:0-0:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-13:0,,,,,,,,,,,,
mA1v8uVY5IzQfOyVy7xbTw,Beyond Sweet,5901 Delmar Blvd,St. Louis,MO,63112,38.65484,-90.29099,4,31,0,NA,TRUE,FALSE,1,NA,TRUE,NA,NA,'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Specialty Food, Food, Desserts, Candy Stores",NA,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
uVCMVOTyL4-j4M37o01MwA,Imperial Woodpecker Snoballs,3511 Magazine St,New Orleans,LA,70115,29.92264,-90.09116,4.5,52,1,NA,TRUE,TRUE,1,NA,TRUE,NA,TRUE,'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Shaved Ice, Ice Cream & Frozen Yogurt",12:0-19:30,12:0-19:30,12:0-19:30,12:0-19:30,12:0-19:30,12:0-19:30,12:0-19:30,,,,,,,,,,,,,,,,,,,,,,,,,
R0HjMCL_m5wjBeUpOXqzdA,Twistee Treat - Sheldon,5531 Sheldon Rd,Tampa,FL,33615,27.99862,-82.58287,4,58,1,FALSE,TRUE,TRUE,1,NA,TRUE,NA,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,TRUE,NA,TRUE,'none',TRUE,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,NA,NA,'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, Juice Bars & Smoothies, Desserts, Ice Cream & Frozen Yogurt, Hot Dogs",0:0-0:0,13:0-22:30,13:0-22:30,13:0-20:0,13:0-23:30,13:0-23:30,13:0-22:30,,,,,,,,,,,,
kFk_r7-fq9HtMxt_PB4glQ,Nice Cream Nitro,,Reno,NV,89523,39.54448,-119.95093,5,6,1,NA,TRUE,NA,NA,NA,TRUE,FALSE,TRUE,u'no',NA,NA,NA,NA,NA,NA,NA,u'none',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Food Trucks, Caterers, Event Planning & Services",9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ziM5sfg9PfPGTysDJPLLg,Masso's Water Ice and Custard,11 Lakeview Dr,Gibbsboro,NJ,8026,39.84154,-74.96379,3,8,1,NA,NA,NA,1,NA,TRUE,NA,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Pizza, Caterers, Delis, Event Planning & Services, Food, Restaurants",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:30-21:0,,,,,,,,,,,,,,,,,
O8RzM_uLVEnDWEhX3whqtQ,Sonic Drive-In,617 Old Hickory Blvd,Bellevue,TN,37209,36.10834,-86.92301,1.5,34,1,FALSE,TRUE,TRUE,1,FALSE,TRUE,TRUE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,FALSE,TRUE,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants, Fast Food",0:0-0:0,7:0-22:0,7:0-22:0,7:0-22:0,6:0-22:0,9:0-22:0,8:0-22:0,,,,,,,,,,,,
Y6AmQuUO90gDO9JBogXXiA,Insomnia Cookies,"345 E Congress St, Ste 145",Tucson,AZ,85701,32.22188,-110.96529,3.5,75,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Desserts, Food Delivery Services, Bakeries, Food",0:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-18:0,12:0-1:0,12:0-0:0,,,,,,,,,,,,,,,,,,,,,,,,,
wWCyuVi_KuuijwE-Rk4KLA,Tropical Homemade Ice Cream,125 N Church St,West Chester,PA,19380,39.96076,-75.60677,4,11,0,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAvURODoSHpCCYaeun4kMQ,Dottie's Ice Cream Parlor,11656 Manchester Rd,Des Peres,MO,63131,38.59966,-90.42567,4,5,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
1HCbwHb9d_iPE_q5WKEbtA,Sweet Alley,7034 Marketplace Dr,Goleta,CA,93117,34.42853,-119.87392,3.5,8,0,NA,TRUE,NA,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
Z1whpjCi-3RiuBPUtdK44A,Angys’s Cafe And Ice Cream Parlor,336 York Rd,Warminster,PA,18974,40.19995,-75.10194,4.5,22,1,NA,TRUE,NA,1,NA,TRUE,TRUE,TRUE,u'free',None,TRUE,NA,FALSE,FALSE,TRUE,TRUE,u'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, Burgers, Food, Desserts, Restaurants, Coffee & Tea, Cafes, Pizza, Ice Cream & Frozen Yogurt",0:0-0:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-15:0,8:0-14:0,8:0-21:0,,,,,,,,,,,,,,,,
j50-hK5V4OQwYo9kyUF5FQ,Punk'd Pineapple,148 W State St,Kennett Square,PA,19348,39.84618,-75.71339,5,8,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},FALSE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Food, Food Stands, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
aCjTyN2RLAao0jsYZkZfbA,Ritter's Frozen Custard,4840 W 57th St,Indianapolis,IN,46254,39.85648,-86.24217,4.5,41,1,FALSE,TRUE,TRUE,1,NA,TRUE,TRUE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True},FALSE,TRUE,TRUE,u'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Restaurants, Burgers, Specialty Food, Food, Custom Cakes, Desserts, Chocolatiers & Shops",0:0-0:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0,,,,,,,,,,,,
5gRvBK7PEvhxzRDKylINvw,Insomnia Cookies,142 W Gay St,West Chester,PA,19380,39.95939,-75.60718,2.5,29,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Desserts, Bakeries, Food, Food Delivery Services",0:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-18:0,12:0-1:0,12:0-0:0,,,,,,,,,,,,,,,,,,,,,,,,,
8QnuWGVNBhzyYXGSeRdi4g,Sweet Cece's,7114 Hwy 70 S,Nashville,TN,37221,36.07519,-86.9212,3.5,17,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
2PlhAoV-zXw2SUaWzkw-Ng,Friendly's - Pottstown,200 Shoemaker Rd,Pottstown,PA,19464,40.25482,-75.65977,2,37,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,FALSE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True},NA,TRUE,NA,u'average',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food, American (Traditional), Diners, Breakfast & Brunch, American (New)",8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,,,,,,,,,,,,
5S3Cc7EsEo66BSL7s6iF-w,Whirled Peace Frozen Yogurt & Smoothies,4321 Main St,Philadelphia,PA,19127,40.0253,-75.22267,3.5,87,0,NA,TRUE,TRUE,1,NA,TRUE,None,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,'beer_and_wine',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bubble Tea, Ice Cream & Frozen Yogurt, Food, Juice Bars & Smoothies",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
